id,scale,size,gamma,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12
1,1x1,1.00,19,0.425926,0.592593,0.685185,0.685185,0.703704,0.722222,0.740741,0.777778,0.796296,0.814815,0.814815,0.814815
1,1x1,1.00,20,0.425926,0.592593,0.685185,0.685185,0.722222,0.740741,0.740741,0.796296,0.796296,0.814815,0.833333,0.833333
1,1x1,1.00,21,0.444444,0.592593,0.685185,0.685185,0.740741,0.740741,0.814815,0.814815,0.814815,0.833333,0.851852,0.87037
1,1x1,1.00,22,0.462963,0.592593,0.685185,0.722222,0.740741,0.759259,0.814815,0.833333,0.833333,0.851852,0.87037,0.87037
1,1x1,1.00,23,0.518519,0.611111,0.722222,0.759259,0.796296,0.796296,0.814815,0.833333,0.851852,0.87037,0.87037,0.87037
1,1x1,1.00,24,0.537037,0.62963,0.759259,0.759259,0.814815,0.833333,0.833333,0.851852,0.851852,0.87037,0.87037,0.87037
1,1x1,1.00,25,0.518519,0.648148,0.759259,0.759259,0.814815,0.851852,0.851852,0.87037,0.87037,0.87037,0.87037,0.888889
1,1x1,1.00,26,0.555556,0.648148,0.759259,0.759259,0.833333,0.851852,0.87037,0.888889,0.888889,0.888889,0.888889,0.888889
1,1x1,1.00,27,0.555556,0.666667,0.759259,0.777778,0.851852,0.87037,0.87037,0.888889,0.888889,0.888889,0.888889,0.888889
1,1x1,1.00,28,0.592593,0.666667,0.759259,0.777778,0.87037,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.907407
1,1x1,1.00,29,0.574074,0.685185,0.759259,0.814815,0.87037,0.888889,0.888889,0.888889,0.888889,0.888889,0.907407,0.907407
1,1x1,1.00,30,0.574074,0.703704,0.777778,0.814815,0.888889,0.888889,0.888889,0.888889,0.888889,0.907407,0.907407,0.907407
1,1x1,1.00,31,0.592593,0.703704,0.796296,0.851852,0.888889,0.888889,0.888889,0.888889,0.888889,0.907407,0.907407,0.925926
1,1x1,1.00,32,0.611111,0.722222,0.796296,0.851852,0.888889,0.888889,0.888889,0.888889,0.888889,0.907407,0.925926,0.925926
1,1x1,1.00,33,0.611111,0.722222,0.796296,0.851852,0.888889,0.888889,0.888889,0.888889,0.907407,0.907407,0.925926,0.925926
1,1x1,1.00,34,0.62963,0.722222,0.796296,0.87037,0.888889,0.888889,0.888889,0.888889,0.907407,0.925926,0.925926,0.925926
1,1x1,1.00,35,0.62963,0.722222,0.851852,0.888889,0.888889,0.888889,0.907407,0.907407,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,36,0.648148,0.740741,0.851852,0.888889,0.888889,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,37,0.62963,0.740741,0.851852,0.888889,0.888889,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,38,0.62963,0.759259,0.851852,0.888889,0.888889,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,39,0.648148,0.759259,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444
1,1x1,1.00,40,0.666667,0.759259,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444
1,1x1,1.00,41,0.648148,0.777778,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444
1,1x1,1.00,42,0.666667,0.777778,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,43,0.666667,0.759259,0.851852,0.907407,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,44,0.666667,0.796296,0.851852,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,45,0.666667,0.796296,0.851852,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,46,0.666667,0.796296,0.87037,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,47,0.685185,0.814815,0.87037,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,48,0.685185,0.814815,0.851852,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,49,0.666667,0.814815,0.851852,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,50,0.703704,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,51,0.703704,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,52,0.703704,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,53,0.685185,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,54,0.703704,0.814815,0.87037,0.907407,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,55,0.740741,0.814815,0.87037,0.907407,0.907407,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,56,0.740741,0.814815,0.87037,0.907407,0.907407,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,57,0.740741,0.814815,0.888889,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444
1,1x1,1.00,58,0.759259,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444
1,1x1,1.00,59,0.759259,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444
1,1x1,1.00,60,0.759259,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444
1,1x1,1.00,61,0.740741,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444
1,1x1,1.00,62,0.740741,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,63,0.759259,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,64,0.759259,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,65,0.759259,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,66,0.777778,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,67,0.777778,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,68,0.814815,0.87037,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,69,0.814815,0.87037,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,70,0.814815,0.87037,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,71,0.814815,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,72,0.833333,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,73,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,74,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,75,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,76,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,77,0.833333,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,78,0.833333,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,79,0.833333,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,80,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,81,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,82,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,83,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,84,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,85,0.851852,0.888889,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,86,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,87,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926
1,1x1,1.00,88,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444
1,1x1,1.00,89,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444
1,1x1,1.00,90,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444
1,1x1,1.00,91,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444
1,1x1,1.00,92,0.87037,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,93,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,94,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,95,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,96,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,97,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,98,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,99,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,100,0.851852,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,101,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,102,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,103,0.814815,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,104,0.814815,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,105,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,106,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,107,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,108,0.833333,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,109,0.814815,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,110,0.814815,0.907407,0.925926,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,111,0.814815,0.907407,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,112,0.833333,0.907407,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,113,0.833333,0.888889,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,114,0.814815,0.888889,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,115,0.814815,0.888889,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,116,0.814815,0.888889,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,117,0.796296,0.888889,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,118,0.796296,0.888889,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,119,0.796296,0.888889,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,120,0.796296,0.888889,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,121,0.814815,0.87037,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,122,0.814815,0.87037,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,123,0.814815,0.87037,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,124,0.814815,0.87037,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,125,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,126,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,127,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,128,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,129,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,130,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,131,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,132,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,133,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,134,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,135,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,136,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,137,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,138,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,139,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,140,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,141,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,142,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,143,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,144,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,145,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,146,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,147,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,148,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,149,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,150,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,151,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,152,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,153,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,154,0.814815,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,155,0.814815,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,156,0.814815,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,157,0.796296,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,158,0.796296,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,159,0.796296,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,160,0.814815,0.87037,0.907407,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,161,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,162,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,163,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,164,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,165,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,166,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,167,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,168,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,169,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,170,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,171,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,172,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,173,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,174,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,175,0.796296,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,176,0.814815,0.87037,0.907407,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,177,0.814815,0.87037,0.907407,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,178,0.814815,0.87037,0.907407,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,179,0.814815,0.87037,0.907407,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,180,0.814815,0.87037,0.907407,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,181,0.796296,0.87037,0.907407,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,182,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,183,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,184,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,185,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,186,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,187,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,188,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,189,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,190,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,191,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,192,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,193,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,194,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,195,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,196,0.814815,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,197,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,198,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.00,199,0.796296,0.87037,0.925926,0.925926,0.925926,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444
1,1x1,1.25,6,0.254545,0.345455,0.418182,0.436364,0.472727,0.472727,0.490909,0.490909,0.509091,0.509091,0.509091,0.509091
1,1x1,1.25,7,0.272727,0.363636,0.418182,0.472727,0.472727,0.509091,0.509091,0.509091,0.509091,0.527273,0.527273,0.527273
1,1x1,1.25,8,0.309091,0.363636,0.418182,0.472727,0.509091,0.509091,0.527273,0.527273,0.527273,0.527273,0.545455,0.545455
1,1x1,1.25,9,0.327273,0.381818,0.436364,0.490909,0.509091,0.509091,0.527273,0.545455,0.545455,0.563636,0.563636,0.563636
1,1x1,1.25,10,0.327273,0.4,0.454545,0.509091,0.527273,0.545455,0.545455,0.563636,0.563636,0.563636,0.563636,0.581818
1,1x1,1.25,11,0.345455,0.418182,0.472727,0.509091,0.545455,0.545455,0.563636,0.563636,0.563636,0.563636,0.6,0.618182
1,1x1,1.25,12,0.345455,0.418182,0.490909,0.527273,0.545455,0.545455,0.563636,0.581818,0.6,0.6,0.618182,0.636364
1,1x1,1.25,13,0.363636,0.418182,0.509091,0.527273,0.563636,0.563636,0.6,0.618182,0.618182,0.636364,0.636364,0.636364
1,1x1,1.25,14,0.381818,0.418182,0.509091,0.563636,0.581818,0.581818,0.6,0.618182,0.636364,0.654545,0.672727,0.672727
